symbol,side,setup,result,pnl_pips,body_size,upper_wick,lower_wick,adx,z_score,atr,rsi14,bollinger_bandwidth,dist_ema9,dist_sma21,dist_sma200,dist_vwap,hour,day_of_week
JP225,BUY,Russian,1,27.510000000002037,0.6796124877325938,0.0,0.0,14.787902260791345,1.1804081841966343,40.46423586439511,56.72562005809939,0.003300570922616867,0.0009971309944524986,0.0009265254290119711,0.0026997591751112063,0.0009850884616700174,4,2
JP225,BUY,Russian,1,52.51000000000204,1.8625118989685032,0.49666983972493417,0.24833491986246709,57.386286310892,1.6687198020191407,20.134099557038137,76.28549843367321,0.002933438956515516,0.0005113577887470313,0.0011998689228478383,0.006231029005647559,0.0002720371202603058,1,4
JP225,BUY,Russian,0,-52.51000000000204,0.6934008300435947,0.260025311266348,0.8667510375544932,50.110339230060376,1.7844786811277376,28.843345916881272,69.32191070679212,0.0022770196439242923,0.0008126485534027479,0.0011581599598717175,0.007599009266214292,0.0013422480018467756,2,4
JP225,BUY,Russian,0,-90.01000000000204,1.7094214308071367,0.412618966056895,0.0,50.646548815009936,0.28016333046111064,42.41201069169217,54.46022990027566,0.002778175357241278,-0.00030860953972601404,0.0001909477792074691,0.006886278466903172,0.00011440802148511819,3,4
JP225,BUY,Russian,0,-22.510000000002037,0.2875907062403861,0.07189767656009652,0.2875907062403861,29.589503478605856,0.6237975047268717,34.77163824494865,53.71968468330433,0.004256709854172983,3.950914331460124e-05,0.0007000055751291138,0.006109887672318011,0.001518184704689727,10,4
JP225,BUY,Russian,0,-45.01000000000204,0.39394451513316947,0.4502223030093365,0.16883336362850118,24.217299259393542,0.12731721058967732,44.42249943265305,54.42772847241461,0.006572240543594936,-0.0006697280103347037,0.00023376270243165756,0.007130733218899687,0.0015662472574353046,4,0
JP225,BUY,Russian,0,-35.01000000000204,0.17663168981982488,0.5887722993994162,0.05887722993994163,22.091247078925935,0.17788344653854415,42.46123675570595,56.8381028457214,0.004741598405401226,-0.0001735992640237087,0.0002482698570203538,0.0074139606769356445,0.0018805894247935894,4,0
JP225,BUY,Russian,0,-50.01000000000204,0.7365879522377045,0.4017752466751115,0.20088762333755575,20.663639966708338,1.8607069141080126,37.33430599354342,55.95792732264337,0.002338931024340779,0.00065758796470839,0.0011565631552456599,0.00011833361714536268,0.00031954744166955433,17,2
JP225,BUY,Russian,0,-22.510000000002037,0.2791974037821839,0.0,0.34899675472772984,24.564085941716215,0.4933323545514908,35.81695196493127,52.88569481184225,0.003746991008827648,-0.0001371985915641956,0.00045312304646934014,0.0002958188230366595,0.0006316630805312561,18,2
JP225,BUY,Russian,0,-37.51000000000204,0.20869757041035414,0.6956585680345139,0.13913171360690277,24.11638318620533,0.1615420088016254,35.9371696817219,50.81857333905956,0.0035625789451724454,-0.0003113188737271499,0.00014403090211821605,2.4572337370022e-05,0.0003768269891154573,18,2
JP225,BUY,Russian,0,-20.010000000002037,0.1436831137807591,0.2873662275615182,0.1436831137807591,23.70065919894522,0.37410780918832254,34.79880041874176,52.80515767476759,0.0033298331774085205,-4.750420516406079e-05,0.00031804342946633685,0.00025895006396889315,0.0006261730374051549,18,2
JP225,BUY,Russian,0,-20.010000000002037,0.29636880131239324,0.22227660098429491,0.07409220032809831,23.658741869476074,0.6705577970611124,33.74174324597449,55.23904210456878,0.002842678917264755,0.00021392750852319888,0.0005370217773071833,0.000554432130450824,0.0009374465305077137,18,2
JP225,BUY,Russian,0,-25.010000000002037,0.1509783410961357,0.4529350232884071,0.1509783410961357,23.947727833991404,0.7012554400486538,33.11733301411917,55.73076688002819,0.0022921935206026826,0.00022151550689192287,0.0004799618679894945,0.0005997841784996937,0.0009957147519081035,18,2
JP225,BUY,Russian,0,-27.510000000002037,0.2292449637821717,0.534904915491734,0.07641498792739057,24.071757278396166,0.23629227245406184,32.71609494168208,53.21261458730566,0.001967665670653141,-2.431965324860889e-05,0.0001289769843150593,0.000330442595884025,0.0007401587199263077,18,2
JP225,BUY,Russian,1,2.5100000000020373,0.21036571935747428,0.0,0.0,26.936507079395415,0.3843971139907616,11.884065557999744,58.87261371796286,0.0010120091606179542,5.904348723763137e-05,9.755512746213833e-05,0.0002620516529432597,-3.328063619460682e-05,1,3
JP225,BUY,Russian,1,7.510000000002037,0.2160589156435233,0.2160589156435233,0.2160589156435233,27.18356942633946,0.800014075436811,11.570918018142619,61.5168781371527,0.0009820806150496431,0.00014797083466550417,0.00019568050281480463,0.0004099691486275622,8.546914885772334e-05,1,3
JP225,BUY,Russian,1,7.510000000002037,0.2291645202064452,0.2291645202064452,0.2291645202064452,28.71619331135827,0.5888077639959066,10.90919308865024,59.67810151599254,0.0008887642496167555,1.624680373255523e-05,0.00013760826098505093,0.0005959904139900483,7.641170449387335e-05,2,3
